record_type,venture,github_repo,t7_repository_reference,owned,starred,capabilities,criticality,action,mapping_status,sector,source
owned_unmapped,,venture-hub,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,venture-pipeline,,✅,—,,,UNASSESSED,unclassified,,github_owned
owned_unmapped,,venture-studio-core,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,ventures,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,Vex,,✅,—,,,UNASSESSED,unclassified,,github_owned
owned_unmapped,,wealth-optimization-platform,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,Worldwidebro,,✅,—,,,UNASSESSED,unclassified,,github_owned
owned_unmapped,,worldwidebro-company-registry,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-construction-os,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-education-os,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-finance-os,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-holdings,,✅,—,,,UNASSESSED,unclassified,,github_owned
owned_unmapped,,worldwidebro-marketing-os,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-mathematical-os,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-os-business-engine,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-os-core,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-os-infrastructure,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-os-knowledge-graph,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-staffing-os,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,worldwidebro-venture-portal,,✅,—,,,UNASSESSED,unclassified,,github_owned
owned_unmapped,,xyops-integration,,✅,—,,,UNASSESSED,platform/utility,,github_owned
owned_unmapped,,YES-LLC-CONTRACTOR-DELIVERY,,✅,—,,,UNASSESSED,unclassified,,github_owned
starred_external,,0x0be/yesitsme,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,0xemmkty/quantmuse,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,0xk1h0/chatgpt_dan,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,0xnyk/awesome-hermes-agent,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,1jehuang/jcode,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,21st-dev/magic-mcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,4r7i5t/cl1_llm_encoder,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,666ghj/bettafish,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,666ghj/mirofish,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,9001/copyparty,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,a2aproject/a2a,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,aaif-goose/goose,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,abhigyanpatwari/gitnexus,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,abi/screenshot-to-code,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,abracadabra50/claude-code-voice-skill,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,abus-aikorea/voice-pro,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,activeloopai/hivemind,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,activepieces/activepieces,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,actualbudget/actual,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ad-on-is/rachoon,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,addyosmani/agent-skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,adembc/lazyssh,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,adguardteam/adguardhome,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,advplyr/audiobookshelf,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,aetherai3/agentic-loops,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,affaan-m/ecc,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agarrharr/awesome-cli-apps,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agentlas-ai/agentlas-os,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agentscope-ai/agentscope,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agentsmd/agents.md,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agiprolabs/claude-trading-skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agno-agi/dash,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agricidaniel/claude-ads,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,agricidaniel/claude-seo,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ahmedkhaleel2004/gitdiagram,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ai4finance-foundation/finrobot,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,aider-ai/aider,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,airweave-ai/airweave,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ajeetdsouza/zoxide,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alekspetrov/navigator,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alexgladkov/claude-in-mobile,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alexta69/metube,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,aliasrobotics/cai,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alibaba-nlp/deepresearch,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alibaba/open-code-review,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alibaba/page-agent,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alirezarezvani/claude-skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alishahryar1/free-claude-code,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,allenai/olmocr,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,aloshdenny/reverse-synthid,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,alpacahq/alpaca-py,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,altstoreio/altstore,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,amantus-ai/vibetunnel,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,amir1376/ab-download-manager,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,amruthpillai/reactive-resume,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anaisbetts/mcp-youtube,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anderspitman/awesome-tunneling,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,andrewyng/context-hub,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anil-matcha/open-generative-ai,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anomalyco/console,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anomalyco/models.dev,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anomalyco/opencode,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anomalyco/opentui,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anomalyco/sst,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/claude-code,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/claude-code-action,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/claude-cookbooks,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/claude-plugins-official,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/claude-quickstarts,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/financial-services,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/knowledge-work-plugins,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/prompt-eng-interactive-tutorial,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anthropics/skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,antiwork/gumroad,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anuken/mindustry,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anymorph-ai/claudable,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,anyproto/anytype-ts,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,apache/kafka,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,apple/container,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,argoproj/argo-cd,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,arindam200/awesome-ai-apps,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,arthur-ficial/apfel,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,asgeirtj/system_prompts_leaks,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ashishpatel26/500-ai-agents-projects,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ashishps1/awesome-system-design-resources,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,astrosp/awesome-osint-list,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,async-labs/saas,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ath-maas/pixelle-video,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,atuinsh/atuin,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,audacity/audacity,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,automazeio/ccpm,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,avelino/awesome-go,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,awesome-selfhosted/awesome-selfhosted,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,awesomedata/awesome-public-datasets,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,awslabs/mcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,aykutsarac/jsoncrack.com,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ayn2op/discordo,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,azat-io/todoctor,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,backstage/backstage,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,baggiponte/awesome-pandas-alternatives,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,baidu/unlimited-ocr,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,basecamp/fizzy,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,basedhardware/omi,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bcuninstaller/bulk-crap-uninstaller,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,berriai/litellm,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bgstaal/multiplewindow3dscene,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bigbodycobain/shadowbroker,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,binhnguyennus/awesome-scalability,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bitcoin/bitcoin,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,blakeblackshear/frigate,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,blinkospace/blinko,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,block/buzz,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,blockchain-etl/ethereum-etl,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bloopai/vibe-kanban,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bmad-code-org/bmad-method,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bobeff/open-source-games,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bookstairs/bookhunter,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,boxyhq/saas-starter-kit,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bradautomates/claude-video,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bragai/brag-langchain,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,brave/brave-search-mcp-server,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,breferrari/obsidian-mind,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,browser-use/browser-harness,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,browser-use/browser-use,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,browserbase/stagehand,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,browsermcp/mcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,browseros-ai/browseros,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,buckle42/claude-code-remote,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,budibase/budibase,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bytebot-ai/bytebot,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bytebytegohq/system-design-101,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bytedance/deer-flow,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,bytedance/ui-tars-desktop,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,caddyserver/caddy,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cadence-workflow/cadence,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cafetechne/antigravity-link-extension,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,calcom/cal.diy,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,calesthio/crucix,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,calesthio/openmontage,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,calltosta/tg-all-in-one-tool,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,camel-ai/owl,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,campfirein/byterover-cli,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,camunda/camunda-platform,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,canner/wrenai,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,capsoftware/cap,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,carbon-app/carbon,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,category-labs/monad,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cathrynlavery/diagram-design,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ccxt/ccxt,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,centrifugal/centrifugo,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cgsecurity/testdisk,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,charmbracelet/crush,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,chatanywhere/gpt_api_free,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,chatwoot/chatwoot,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,chauncygu/collection-claude-code-source-code,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,chiphuyen/aie-book,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,chocoford/excalidrawz,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,christianlempa/boilerplates,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,christopherkahler/paul,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,chrisworsey55/atlas-gic,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cilium/cilium,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,citrolabs/ego-lite,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cjpais/handy,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,clementtsang/bottom,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,clidey/whodb,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,cloakhq/cloakbrowser,,—,✅,,,UNASSESSED,external_candidate,,github_starred
